UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1656586168,2022-06-30T10:49:28Z,20.569544,-75.196761,192.544,48,24527,0,0,No Data,No Data
1656586195,2022-06-30T10:49:55Z,20.570208,-75.196761,193.768,48,31919,0,0,No Data,No Data
1656586225,2022-06-30T10:50:25Z,20.570957,-75.196734,195.806,48,40266,0,0,No Data,No Data
1656586256,2022-06-30T10:50:56Z,20.571728,-75.196694,187.497,48,48862,0,0,No Data,No Data
1656586279,2022-06-30T10:51:19Z,20.572320,-75.196635,197.782,48,55485,0,0,No Data,No Data
1656586299,2022-06-30T10:51:39Z,20.572808,-75.196572,194.165,48,6096,0,0,No Data,No Data
1656586320,2022-06-30T10:52:00Z,20.573334,-75.196478,187.436,48,66898,0,0,No Data,No Data
1656586335,2022-06-30T10:52:15Z,20.573681,-75.196421,181.377,48,70815,0,0,No Data,No Data
1656586346,2022-06-30T10:52:26Z,20.573961,-75.196375,180.34,48,73973,0,0,No Data,No Data
1656586351,2022-06-30T10:52:31Z,20.574042,-75.196454,175.596,48,75204,0,0,No Data,No Data
1656586364,2022-06-30T10:52:44Z,20.573772,-75.196657,170.116,48,78878,0,0,No Data,No Data
1656586368,2022-06-30T10:52:48Z,20.573677,-75.196731,169.214,48,80191,0,0,No Data,No Data
1656586377,2022-06-30T10:52:57Z,20.573483,-75.196851,169.385,48,82689,0,0,No Data,No Data
1656586392,2022-06-30T10:53:12Z,20.573144,-75.196998,175.756,48,86755,0,0,No Data,No Data
1656586414,2022-06-30T10:53:34Z,20.572613,-75.197127,189.573,48,92815,0,0,No Data,No Data
1656586438,2022-06-30T10:53:58Z,20.572022,-75.197180,185.082,48,99414,0,0,No Data,No Data
1656586465,2022-06-30T10:54:25Z,20.571340,-75.197244,174.339,49,0703,0,0,No Data,No Data
1656586495,2022-06-30T10:54:55Z,20.570586,-75.197330,173.373,49,15469,0,0,No Data,No Data
1656586526,2022-06-30T10:55:26Z,20.569813,-75.197318,190.345,49,24075,0,0,No Data,No Data
1656586563,2022-06-30T10:56:03Z,20.568905,-75.197284,182.006,49,3418,0,0,No Data,No Data
1656586598,2022-06-30T10:56:38Z,20.568043,-75.197201,169.341,49,43812,0,0,No Data,No Data
1656586634,2022-06-30T10:57:14Z,20.567121,-75.197128,146.107,49,54096,0,0,No Data,No Data
1656586670,2022-06-30T10:57:50Z,20.566231,-75.197173,149.617,49,64006,0,0,No Data,No Data
1656586701,2022-06-30T10:58:21Z,20.565452,-75.197181,164.836,49,72679,0,0,No Data,No Data
1656586729,2022-06-30T10:58:49Z,20.564756,-75.197150,169.446,49,80428,0,0,No Data,No Data
1656586750,2022-06-30T10:59:10Z,20.564251,-75.197061,155.338,49,86115,0,0,No Data,No Data
1656586768,2022-06-30T10:59:28Z,20.563808,-75.197023,147.015,49,91062,0,0,No Data,No Data
1656586781,2022-06-30T10:59:41Z,20.563477,-75.197004,140.932,49,9475,0,0,No Data,No Data
1656586790,2022-06-30T10:59:50Z,20.563256,-75.197015,137.375,49,97211,0,0,No Data,No Data
1656586799,2022-06-30T10:59:59Z,20.563035,-75.197027,133.747,49,99669,0,0,No Data,No Data
1656586808,2022-06-30T11:00:08Z,20.562815,-75.197038,126.544,50,02121,0,0,No Data,No Data
1656586815,2022-06-30T11:00:15Z,20.562622,-75.197048,120.546,50,0427,0,0,No Data,No Data
1656586823,2022-06-30T11:00:23Z,20.562428,-75.197028,115.401,50,06431,0,0,No Data,No Data
1656586824,2022-06-30T11:00:24Z,20.562456,-75.197027,115.855,50,06746,0,0,No Data,No Data
1656586836,2022-06-30T11:00:36Z,20.562760,-75.197071,124.935,50,10171,0,0,No Data,No Data
1656586861,2022-06-30T11:01:01Z,20.563370,-75.197161,137.898,50,17035,0,0,No Data,No Data
1656586888,2022-06-30T11:01:28Z,20.564036,-75.197251,150.139,50,24515,0,0,No Data,No Data
1656586908,2022-06-30T11:01:48Z,20.564511,-75.197345,163.608,50,29901,0,0,No Data,No Data
1656586927,2022-06-30T11:02:07Z,20.564992,-75.197428,169.972,50,3533,0,0,No Data,No Data
1656586949,2022-06-30T11:02:29Z,20.565553,-75.197430,158.539,50,41576,0,0,No Data,No Data
1656586970,2022-06-30T11:02:50Z,20.566065,-75.197466,150.875,50,47298,0,0,No Data,No Data
1656586999,2022-06-30T11:03:19Z,20.566776,-75.197441,139.945,50,55228,0,0,No Data,No Data
1656587024,2022-06-30T11:03:44Z,20.567412,-75.197461,151.932,50,62317,0,0,No Data,No Data
1656587052,2022-06-30T11:04:12Z,20.568105,-75.197481,171.262,50,70037,0,0,No Data,No Data
1656587080,2022-06-30T11:04:40Z,20.568794,-75.197510,187.753,50,77724,0,0,No Data,No Data
1656587111,2022-06-30T11:05:11Z,20.569570,-75.197569,194.747,50,86385,0,0,No Data,No Data
1656587142,2022-06-30T11:05:42Z,20.570350,-75.197571,175.264,50,95076,0,0,No Data,No Data
1656587168,2022-06-30T11:06:08Z,20.570988,-75.197553,169.148,51,02189,0,0,No Data,No Data
1656587186,2022-06-30T11:06:26Z,20.571438,-75.197627,169.203,51,0726,0,0,No Data,No Data
1656587200,2022-06-30T11:06:40Z,20.571778,-75.197695,175.303,51,11119,0,0,No Data,No Data
1656587218,2022-06-30T11:06:58Z,20.572241,-75.197690,186.988,51,16275,0,0,No Data,No Data
1656587222,2022-06-30T11:07:02Z,20.572214,-75.197787,185.747,51,17329,0,0,No Data,No Data
1656587243,2022-06-30T11:07:23Z,20.571734,-75.197979,173.379,51,23035,0,0,No Data,No Data
1656587272,2022-06-30T11:07:52Z,20.571012,-75.198154,158.092,51,31271,0,0,No Data,No Data
1656587308,2022-06-30T11:08:28Z,20.570127,-75.198320,161.757,51,41268,0,0,No Data,No Data
1656587346,2022-06-30T11:09:06Z,20.569218,-75.198590,193.11,51,5177,0,0,No Data,No Data
1656587380,2022-06-30T11:09:40Z,20.568394,-75.198777,178.149,51,61141,0,0,No Data,No Data
1656587408,2022-06-30T11:10:08Z,20.567706,-75.198941,165.612,51,68989,0,0,No Data,No Data
1656587429,2022-06-30T11:10:29Z,20.567186,-75.199037,157.147,51,74859,0,0,No Data,No Data
1656587445,2022-06-30T11:10:45Z,20.566814,-75.199153,153.603,51,79167,0,0,No Data,No Data
1656587460,2022-06-30T11:11:00Z,20.566444,-75.199237,144.387,51,83376,0,0,No Data,No Data
1656587472,2022-06-30T11:11:12Z,20.566129,-75.199256,137.359,51,86881,0,0,No Data,No Data
1656587483,2022-06-30T11:11:23Z,20.565871,-75.199240,132.523,51,89747,0,0,No Data,No Data
1656587492,2022-06-30T11:11:32Z,20.565642,-75.199256,129.469,51,92296,0,0,No Data,No Data
1656587501,2022-06-30T11:11:41Z,20.565413,-75.199273,127.991,51,94848,0,0,No Data,No Data
1656587503,2022-06-30T11:11:43Z,20.565382,-75.199247,127.928,51,95279,0,0,No Data,No Data
1656587519,2022-06-30T11:11:59Z,20.565786,-75.199246,131.254,51,99778,0,0,No Data,No Data
1656587544,2022-06-30T11:12:24Z,20.566414,-75.199208,143.571,52,0679,0,0,No Data,No Data
1656587572,2022-06-30T11:12:52Z,20.567107,-75.199224,156.215,52,14517,0,0,No Data,No Data
1656587605,2022-06-30T11:13:25Z,20.567924,-75.199230,165.065,52,23613,0,0,No Data,No Data
1656587645,2022-06-30T11:14:05Z,20.568933,-75.199211,179.759,52,34856,0,0,No Data,No Data
1656587685,2022-06-30T11:14:45Z,20.569907,-75.199134,147.015,52,45734,0,0,No Data,No Data
1656587714,2022-06-30T11:15:14Z,20.570654,-75.199063,147.782,52,54084,0,0,No Data,No Data
1656587744,2022-06-30T11:15:44Z,20.571379,-75.198884,161.73,52,62377,0,0,No Data,No Data
1656587772,2022-06-30T11:16:12Z,20.572039,-75.198717,166.99,52,69937,0,0,No Data,No Data
1656587795,2022-06-30T11:16:35Z,20.572579,-75.198492,189.354,52,76389,0,0,No Data,No Data
1656587816,2022-06-30T11:16:56Z,20.573017,-75.198183,167.539,52,82239,0,0,No Data,No Data
1656587831,2022-06-30T11:17:11Z,20.573351,-75.198022,147.512,52,86321,0,0,No Data,No Data
1656587837,2022-06-30T11:17:17Z,20.573495,-75.197932,142.422,52,88179,0,0,No Data,No Data
1656587860,2022-06-30T11:17:40Z,20.572935,-75.198071,170.786,52,94572,0,0,No Data,No Data
1656587900,2022-06-30T11:18:20Z,20.571962,-75.198310,174.004,53,05683,0,0,No Data,No Data
1656587942,2022-06-30T11:19:02Z,20.570936,-75.198441,153.835,53,17188,0,0,No Data,No Data
1656587991,2022-06-30T11:19:51Z,20.569731,-75.198647,159.295,53,30768,0,0,No Data,No Data
1656588049,2022-06-30T11:20:49Z,20.568323,-75.199052,171.638,53,46993,0,0,No Data,No Data
1656588094,2022-06-30T11:21:34Z,20.567230,-75.199368,158.231,53,59596,0,0,No Data,No Data
1656588137,2022-06-30T11:22:17Z,20.566259,-75.199803,144.271,53,71321,0,0,No Data,No Data
1656588183,2022-06-30T11:23:03Z,20.565127,-75.200113,123.258,53,84324,0,0,No Data,No Data
1656588229,2022-06-30T11:23:49Z,20.564049,-75.200507,120.801,53,97005,0,0,No Data,No Data
1656588264,2022-06-30T11:24:24Z,20.563211,-75.200812,108.239,54,06863,0,0,No Data,No Data
1656588294,2022-06-30T11:24:54Z,20.562544,-75.201114,108.572,54,14929,0,0,No Data,No Data
1656588321,2022-06-30T11:25:21Z,20.561883,-75.201351,111.458,54,22687,0,0,No Data,No Data
1656588336,2022-06-30T11:25:36Z,20.561527,-75.201439,114.592,54,26746,0,0,No Data,No Data
1656588342,2022-06-30T11:25:42Z,20.561391,-75.201448,115.077,54,28262,0,0,No Data,No Data
1656588359,2022-06-30T11:25:59Z,20.561829,-75.201417,113.18,54,33159,0,0,No Data,No Data
1656588391,2022-06-30T11:26:31Z,20.562602,-75.201233,109.493,54,4198,0,0,No Data,No Data
1656588425,2022-06-30T11:27:05Z,20.563442,-75.201039,108.246,54,5155,0,0,No Data,No Data
1656588462,2022-06-30T11:27:42Z,20.564349,-75.200839,111.316,54,6187,0,0,No Data,No Data
1656588496,2022-06-30T11:28:16Z,20.565150,-75.200653,119.106,54,71,0,0,No Data,No Data
1656588521,2022-06-30T11:28:41Z,20.565775,-75.200493,127.601,54,7816,0,0,No Data,No Data
1656588544,2022-06-30T11:29:04Z,20.566348,-75.200461,136.145,54,84549,0,0,No Data,No Data
1656588560,2022-06-30T11:29:20Z,20.566749,-75.200438,148.719,54,8903,0,0,No Data,No Data
1656588576,2022-06-30T11:29:36Z,20.567126,-75.200414,149.721,54,93244,0,0,No Data,No Data
1656588600,2022-06-30T11:30:00Z,20.567722,-75.200491,154.126,54,99932,0,0,No Data,No Data
1656588620,2022-06-30T11:30:20Z,20.568233,-75.200447,152.968,55,05641,0,0,No Data,No Data
1656588641,2022-06-30T11:30:41Z,20.568761,-75.200390,146.357,55,1155,0,0,No Data,No Data
1656588661,2022-06-30T11:31:01Z,20.569247,-75.200286,141.897,55,17068,0,0,No Data,No Data
1656588685,2022-06-30T11:31:25Z,20.569824,-75.200113,148.066,55,23746,0,0,No Data,No Data
1656588709,2022-06-30T11:31:49Z,20.570389,-75.199952,151.859,55,30255,0,0,No Data,No Data
1656588730,2022-06-30T11:32:10Z,20.570902,-75.199789,167.712,55,36223,0,0,No Data,No Data
1656588748,2022-06-30T11:32:28Z,20.571323,-75.199666,177.677,55,41086,0,0,No Data,No Data
1656588766,2022-06-30T11:32:46Z,20.571747,-75.199510,170.793,55,46081,0,0,No Data,No Data
1656588782,2022-06-30T11:33:02Z,20.572144,-75.199386,168.874,55,50695,0,0,No Data,No Data
1656588795,2022-06-30T11:33:15Z,20.572448,-75.199269,179.726,55,543,0,0,No Data,No Data
1656588808,2022-06-30T11:33:28Z,20.572707,-75.199080,186.326,55,57793,0,0,No Data,No Data
1656588809,2022-06-30T11:33:29Z,20.572706,-75.199048,186.723,55,5812,0,0,No Data,No Data
1656588815,2022-06-30T11:33:35Z,20.572565,-75.199037,185.808,55,59691,0,0,No Data,No Data
1656588830,2022-06-30T11:33:50Z,20.572196,-75.198964,167.617,55,63857,0,0,No Data,No Data
1656588848,2022-06-30T11:34:08Z,20.571741,-75.198896,160.469,55,68967,0,0,No Data,No Data
1656588878,2022-06-30T11:34:38Z,20.571014,-75.198812,152.282,55,77101,0,0,No Data,No Data
1656588915,2022-06-30T11:35:15Z,20.570071,-75.198780,147.438,55,876,0,0,No Data,No Data
1656588955,2022-06-30T11:35:55Z,20.569079,-75.198815,190.166,55,98641,0,0,No Data,No Data
1656588988,2022-06-30T11:36:28Z,20.568248,-75.198756,174.994,56,07906,0,0,No Data,No Data
1656589010,2022-06-30T11:36:50Z,20.567722,-75.198666,171.06,56,13825,0,0,No Data,No Data
1656589026,2022-06-30T11:37:06Z,20.567318,-75.198627,164.818,56,18333,0,0,No Data,No Data
1656589036,2022-06-30T11:37:16Z,20.567058,-75.198581,158.729,56,21258,0,0,No Data,No Data
1656589049,2022-06-30T11:37:29Z,20.566741,-75.198537,152.092,56,24805,0,0,No Data,No Data
1656589051,2022-06-30T11:37:31Z,20.566684,-75.198509,150.949,56,25499,0,0,No Data,No Data
1656589058,2022-06-30T11:37:38Z,20.566826,-75.198469,153.375,56,27141,0,0,No Data,No Data
1656589077,2022-06-30T11:37:57Z,20.567284,-75.198347,162.457,56,32405,0,0,No Data,No Data
1656589112,2022-06-30T11:38:32Z,20.568144,-75.198173,176.775,56,42159,0,0,No Data,No Data
1656589151,2022-06-30T11:39:11Z,20.569125,-75.198119,198.552,56,53097,0,0,No Data,No Data
1656589196,2022-06-30T11:39:56Z,20.570212,-75.197829,177.768,56,65576,0,0,No Data,No Data
1656589242,2022-06-30T11:40:42Z,20.571345,-75.197636,168.454,56,78351,0,0,No Data,No Data
1656589284,2022-06-30T11:41:24Z,20.572382,-75.197428,189.516,56,90098,0,0,No Data,No Data
1656589330,2022-06-30T11:42:10Z,20.573507,-75.197238,157.567,57,02778,0,0,No Data,No Data
1656589370,2022-06-30T11:42:50Z,20.574506,-75.197211,143.903,57,13912,0,0,No Data,No Data
1656589399,2022-06-30T11:43:19Z,20.575238,-75.197229,137.866,57,22067,0,0,No Data,No Data
1656589423,2022-06-30T11:43:43Z,20.575817,-75.197349,117.175,57,28644,0,0,No Data,No Data
1656589437,2022-06-30T11:43:57Z,20.576129,-75.197484,122.868,57,32403,0,0,No Data,No Data
1656589442,2022-06-30T11:44:02Z,20.576200,-75.197611,124.947,57,33958,0,0,No Data,No Data
1656589445,2022-06-30T11:44:05Z,20.576175,-75.197677,123.346,57,34706,0,0,No Data,No Data
1656589450,2022-06-30T11:44:10Z,20.576090,-75.197778,119.483,57,36117,0,0,No Data,No Data
1656589466,2022-06-30T11:44:26Z,20.575771,-75.198035,108.123,57,40561,0,0,No Data,No Data
1656589498,2022-06-30T11:44:58Z,20.575114,-75.198512,115.659,57,49404,0,0,No Data,No Data
1656589539,2022-06-30T11:45:39Z,20.574221,-75.199050,142.32,57,60811,0,0,No Data,No Data
1656589591,2022-06-30T11:46:31Z,20.573096,-75.199762,185.712,57,75373,0,0,No Data,No Data
1656589631,2022-06-30T11:47:11Z,20.572251,-75.200299,190.88,57,86317,0,0,No Data,No Data
1656589668,2022-06-30T11:47:48Z,20.571402,-75.200738,183.067,57,96812,0,0,No Data,No Data
1656589700,2022-06-30T11:48:20Z,20.570712,-75.201145,173.951,58,05583,0,0,No Data,No Data
1656589721,2022-06-30T11:48:41Z,20.570250,-75.201418,162.209,58,11457,0,0,No Data,No Data
1656589733,2022-06-30T11:48:53Z,20.569986,-75.201527,153.299,58,14607,0,0,No Data,No Data
1656589744,2022-06-30T11:49:04Z,20.569685,-75.201577,146.192,58,17995,0,0,No Data,No Data
1656589751,2022-06-30T11:49:11Z,20.569652,-75.201420,151.076,58,19668,0,0,No Data,No Data
1656589756,2022-06-30T11:49:16Z,20.569765,-75.201353,155.947,58,21108,0,0,No Data,No Data
1656589766,2022-06-30T11:49:26Z,20.569929,-75.201128,165.969,58,24077,0,0,No Data,No Data
1656589785,2022-06-30T11:49:45Z,20.570266,-75.200801,170.083,58,29147,0,0,No Data,No Data
1656589807,2022-06-30T11:50:07Z,20.570651,-75.200362,161.032,58,35421,0,0,No Data,No Data
1656589834,2022-06-30T11:50:34Z,20.571140,-75.199874,173.936,58,42869,0,0,No Data,No Data
1656589861,2022-06-30T11:51:01Z,20.571629,-75.199384,168.657,58,50335,0,0,No Data,No Data
1656589887,2022-06-30T11:51:27Z,20.572104,-75.198906,164.72,58,57603,0,0,No Data,No Data
1656589911,2022-06-30T11:51:51Z,20.572580,-75.198524,189.548,58,64232,0,0,No Data,No Data
1656589938,2022-06-30T11:52:18Z,20.573128,-75.198096,160.84,58,71789,0,0,No Data,No Data
1656589960,2022-06-30T11:52:40Z,20.573642,-75.197906,137.054,58,77849,0,0,No Data,No Data
1656589974,2022-06-30T11:52:54Z,20.573975,-75.197848,129.375,58,81607,0,0,No Data,No Data
1656589985,2022-06-30T11:53:05Z,20.574260,-75.197840,123.194,58,84784,0,0,No Data,No Data
1656589991,2022-06-30T11:53:11Z,20.574378,-75.197916,119.678,58,8633,0,0,No Data,No Data
1656589998,2022-06-30T11:53:18Z,20.574532,-75.197989,116.478,58,88216,0,0,No Data,No Data
1656590008,2022-06-30T11:53:28Z,20.574609,-75.198244,117.96,58,9102,0,0,No Data,No Data
1656590018,2022-06-30T11:53:38Z,20.574685,-75.198501,122.618,58,93834,0,0,No Data,No Data
1656590028,2022-06-30T11:53:48Z,20.574680,-75.198773,130.399,58,96675,0,0,No Data,No Data
1656590041,2022-06-30T11:54:01Z,20.574546,-75.199106,142.091,59,00458,0,0,No Data,No Data
1656590058,2022-06-30T11:54:18Z,20.574334,-75.199483,153.221,59,05049,0,0,No Data,No Data
1656590080,2022-06-30T11:54:40Z,20.573945,-75.199880,166.929,59,11034,0,0,No Data,No Data
1656590101,2022-06-30T11:55:01Z,20.573569,-75.200299,186.214,59,17087,0,0,No Data,No Data
1656590120,2022-06-30T11:55:20Z,20.573208,-75.200610,197.42,59,22252,0,0,No Data,No Data
1656590136,2022-06-30T11:55:36Z,20.572868,-75.200858,196.932,59,26834,0,0,No Data,No Data
1656590150,2022-06-30T11:55:50Z,20.572567,-75.201004,189.145,59,30512,0,0,No Data,No Data
104043899620,0,20.572321,-75.201051,184.515,59,33289,0,0,No Data,No Data
1656590166,2022-06-30T11:56:06Z,20.572160,-75.201000,184.341,59,35151,0,0,No Data,No Data
1656590170,2022-06-30T11:56:10Z,20.572092,-75.200943,185.714,59,36104,0,0,No Data,No Data
1656590177,2022-06-30T11:56:17Z,20.572043,-75.200762,189.332,59,38058,0,0,No Data,No Data
1656590188,2022-06-30T11:56:28Z,20.572037,-75.200475,190.372,59,41048,0,0,No Data,No Data
1656590204,2022-06-30T11:56:44Z,20.572129,-75.200047,184.581,59,45616,0,0,No Data,No Data
1656590229,2022-06-30T11:57:09Z,20.572266,-75.199411,172.227,59,52414,0,0,No Data,No Data
1656590260,2022-06-30T11:57:40Z,20.572622,-75.198677,189.383,59,61032,0,0,No Data,No Data
1656590288,2022-06-30T11:58:08Z,20.573050,-75.198080,165.312,59,68872,0,0,No Data,No Data
1656590310,2022-06-30T11:58:30Z,20.573394,-75.197602,149.529,59,75152,0,0,No Data,No Data
1656590330,2022-06-30T11:58:50Z,20.573718,-75.197204,156.107,59,8065,0,0,No Data,No Data
1656590346,2022-06-30T11:59:06Z,20.574086,-75.197027,157.332,59,85148,0,0,No Data,No Data
1656590351,2022-06-30T11:59:11Z,20.574196,-75.197040,154.707,59,86391,0,0,No Data,No Data
1656590357,2022-06-30T11:59:17Z,20.574344,-75.197081,150.705,59,88102,0,0,No Data,No Data
1656590368,2022-06-30T11:59:28Z,20.574520,-75.197301,140.392,59,91128,0,0,No Data,No Data
1656590387,2022-06-30T11:59:47Z,20.574756,-75.197737,120.241,59,96386,0,0,No Data,No Data
1656590414,2022-06-30T12:00:14Z,20.574934,-75.198435,116.409,60,03935,0,0,No Data,No Data
1656590445,2022-06-30T12:00:45Z,20.575042,-75.199247,135.775,60,12489,0,0,No Data,No Data
1656590479,2022-06-30T12:01:19Z,20.574988,-75.200148,149.24,60,21901,0,0,No Data,No Data
1656590520,2022-06-30T12:02:00Z,20.574817,-75.201241,160.974,60,33457,0,0,No Data,No Data
1656590563,2022-06-30T12:02:43Z,20.574562,-75.202334,196.039,60,45202,0,0,No Data,No Data
1656590592,2022-06-30T12:03:12Z,20.574458,-75.203119,189.192,60,53468,0,0,No Data,No Data
1656590617,2022-06-30T12:03:37Z,20.574324,-75.203765,172.261,60,60373,0,0,No Data,No Data
1656590631,2022-06-30T12:03:51Z,20.574282,-75.204148,160.448,60,64393,0,0,No Data,No Data
1656590640,2022-06-30T12:04:00Z,20.574165,-75.204348,155.027,60,66851,0,0,No Data,No Data
1656590649,2022-06-30T12:04:09Z,20.573948,-75.204422,152.54,60,69385,0,0,No Data,No Data
1656590653,2022-06-30T12:04:13Z,20.573849,-75.204428,152.042,60,70481,0,0,No Data,No Data
1656590659,2022-06-30T12:04:19Z,20.573717,-75.204370,151.937,60,72066,0,0,No Data,No Data
1656590666,2022-06-30T12:04:26Z,20.573621,-75.204211,151.222,60,74031,0,0,No Data,No Data
1656590678,2022-06-30T12:04:38Z,20.573534,-75.203927,151.347,60,7714,0,0,No Data,No Data
1656590695,2022-06-30T12:04:55Z,20.573390,-75.203482,155.455,60,82045,0,0,No Data,No Data
1656590722,2022-06-30T12:05:22Z,20.573199,-75.202795,174.0,60,89512,0,0,No Data,No Data
1656590755,2022-06-30T12:05:55Z,20.573130,-75.201913,178.443,60,9873,0,0,No Data,No Data
1656590788,2022-06-30T12:06:28Z,20.573193,-75.201026,194.857,61,07998,0,0,No Data,No Data
1656590819,2022-06-30T12:06:59Z,20.573319,-75.200235,188.549,61,16359,0,0,No Data,No Data
1656590842,2022-06-30T12:07:22Z,20.573494,-75.199638,173.251,61,22879,0,0,No Data,No Data
1656590855,2022-06-30T12:07:35Z,20.573658,-75.199340,162.59,61,2648,0,0,No Data,No Data
1656590865,2022-06-30T12:07:45Z,20.573816,-75.199145,153.882,61,2917,0,0,No Data,No Data
1656590871,2022-06-30T12:07:51Z,20.573957,-75.199193,150.831,61,30822,0,0,No Data,No Data
1656590881,2022-06-30T12:08:01Z,20.574121,-75.199410,152.739,61,33741,0,0,No Data,No Data
1656590894,2022-06-30T12:08:14Z,20.574209,-75.199740,159.868,61,37327,0,0,No Data,No Data
1656590919,2022-06-30T12:08:39Z,20.574367,-75.200392,165.006,61,44354,0,0,No Data,No Data
1656590952,2022-06-30T12:09:12Z,20.574487,-75.201246,163.342,61,53365,0,0,No Data,No Data
1656590987,2022-06-30T12:09:47Z,20.574529,-75.202173,194.782,61,63041,0,0,No Data,No Data
1656591026,2022-06-30T12:10:26Z,20.574612,-75.203210,195.093,61,73897,0,0,No Data,No Data
1656591062,2022-06-30T12:11:02Z,20.574786,-75.204158,168.749,61,8397,0,0,No Data,No Data
1656591103,2022-06-30T12:11:43Z,20.574856,-75.205260,163.137,61,95485,0,0,No Data,No Data
1656591148,2022-06-30T12:12:28Z,20.574844,-75.206434,138.63,62,07723,0,0,No Data,No Data
1656591180,2022-06-30T12:13:00Z,20.574852,-75.207288,107.116,62,16629,0,0,No Data,No Data
1656591205,2022-06-30T12:13:25Z,20.574817,-75.207955,92.162,62,23592,0,0,No Data,No Data
1656591220,2022-06-30T12:13:40Z,20.574670,-75.208327,85.526,62,27804,0,0,No Data,No Data
1656591223,2022-06-30T12:13:43Z,20.574604,-75.208329,84.788,62,2853,0,0,No Data,No Data
1656591229,2022-06-30T12:13:49Z,20.574527,-75.208164,86.333,62,30443,0,0,No Data,No Data
1656591243,2022-06-30T12:14:03Z,20.574397,-75.207834,89.812,62,34169,0,0,No Data,No Data
1656591268,2022-06-30T12:14:28Z,20.574313,-75.207173,97.505,62,41119,0,0,No Data,No Data
1656591300,2022-06-30T12:15:00Z,20.574255,-75.206322,127.08,62,50009,0,0,No Data,No Data
1656591331,2022-06-30T12:15:31Z,20.574270,-75.205478,159.887,62,58799,0,0,No Data,No Data
